return_ts,order_dt,order_id,reason
2024-09-02 15:14:55,2024-08-23,260592,Late Delivery
2024-09-02 15:37:51,2024-08-19,256751,Wrong Item
2024-09-02 15:39:30,2024-08-19,256901,Damaged
2024-09-02 15:42:21,2024-08-20,258360,Wrong Item
2024-09-02 16:56:57,2024-08-21,258844,Quality Issue
2024-09-02 17:00:03,2024-08-23,260390,Quality Issue
2024-09-02 17:28:30,2024-08-19,256638,Quality Issue
2024-09-02 20:01:30,2024-08-24,261821,Late Delivery
2024-09-02 21:32:43,2024-08-16,253079,Wrong Item
2024-09-02 22:37:05,2024-08-18,255657,Damaged
2024-09-02 22:44:21,2024-08-23,260663,Quality Issue
2024-09-02 23:02:22,2024-08-22,259678,Quality Issue
2024-09-02 23:03:34,2024-08-27,265925,Late Delivery
2024-09-02 23:25:23,2024-08-22,259803,Wrong Item
2024-09-03 00:17:07,2024-08-18,256029,Quality Issue
2024-09-03 00:37:10,2024-08-21,258956,Wrong Item
2024-09-03 02:15:25,2024-08-19,257425,Damaged
2024-09-03 03:00:57,2024-08-22,260247,Damaged
2024-09-03 03:17:17,2024-08-19,256882,Quality Issue
2024-09-03 03:19:12,2024-08-20,258819,Quality Issue
2024-09-03 04:28:06,2024-08-23,260917,Wrong Item
2024-09-03 04:44:54,2024-08-24,262099,Damaged
2024-09-03 06:30:15,2024-08-24,261917,Quality Issue
2024-09-03 06:40:03,2024-08-22,259944,Damaged
2024-09-03 07:12:01,2024-08-23,260404,Late Delivery
2024-09-03 07:33:55,2024-08-24,261656,Damaged
2024-09-03 08:46:28,2024-08-25,263830,Wrong Item
2024-09-03 09:06:34,2024-08-19,256894,Wrong Item
2024-09-03 09:48:08,2024-08-27,265492,Wrong Item
2024-09-03 10:12:46,2024-08-19,256702,Quality Issue
2024-09-03 10:22:52,2024-08-20,258549,Other
2024-09-03 10:55:18,2024-08-19,256612,Other
2024-09-03 11:44:50,2024-08-26,264883,Wrong Item
2024-09-03 12:28:53,2024-08-18,256288,Damaged
2024-09-03 13:38:30,2024-08-25,262655,Damaged
2024-09-03 15:25:35,2024-08-22,259996,Other
2024-09-03 15:25:45,2024-08-20,257770,Wrong Item
2024-09-03 15:59:42,2024-08-19,257387,Late Delivery
2024-09-03 16:48:09,2024-08-22,260254,Wrong Item
2024-09-03 17:11:22,2024-08-21,259148,Damaged
2024-09-03 17:49:49,2024-08-19,257360,Damaged
2024-09-03 19:10:35,2024-08-25,263527,Quality Issue
2024-09-03 19:37:26,2024-08-23,261231,Quality Issue
2024-09-03 20:42:36,2024-08-22,259568,Wrong Item
2024-09-03 20:52:20,2024-08-24,262178,Wrong Item
2024-09-03 21:28:23,2024-08-23,260794,Damaged
2024-09-03 22:39:54,2024-08-26,264508,Other
2024-09-03 22:40:19,2024-08-21,259099,Other
2024-09-04 00:00:59,2024-08-23,260992,Quality Issue
2024-09-04 00:39:33,2024-08-23,261307,Damaged
2024-09-04 01:25:06,2024-08-24,261524,Wrong Item
2024-09-04 02:10:59,2024-08-21,258995,Quality Issue
2024-09-04 02:29:30,2024-08-17,254182,Quality Issue
2024-09-04 03:27:50,2024-08-25,263802,Damaged
2024-09-04 03:45:55,2024-08-25,263184,Damaged
2024-09-04 04:15:25,2024-08-24,261780,Wrong Item
2024-09-04 05:34:22,2024-08-24,262140,Damaged
2024-09-04 06:01:24,2024-08-18,255394,Quality Issue
2024-09-04 06:15:05,2024-08-22,259407,Quality Issue
2024-09-04 06:57:16,2024-08-23,261059,Wrong Item
2024-09-04 07:04:47,2024-08-29,267801,Late Delivery
2024-09-04 07:06:03,2024-08-24,261651,Damaged
2024-09-04 07:42:45,2024-08-24,262169,Wrong Item
2024-09-04 08:01:11,2024-08-24,262417,Wrong Item
2024-09-04 08:07:44,2024-08-24,262016,Late Delivery
2024-09-04 10:18:13,2024-08-20,258039,Damaged
2024-09-04 10:34:53,2024-08-24,262018,Wrong Item
2024-09-04 11:04:21,2024-08-25,263589,Late Delivery
2024-09-04 11:58:09,2024-08-26,264896,Other
2024-09-04 12:00:22,2024-08-25,263616,Damaged
2024-09-04 12:11:12,2024-08-24,262542,Quality Issue
2024-09-04 13:12:30,2024-08-23,260462,Wrong Item
2024-09-04 14:46:12,2024-08-24,262126,Wrong Item
2024-09-04 15:35:18,2024-08-23,261097,Quality Issue
2024-09-04 16:11:41,2024-08-23,261094,Damaged
2024-09-04 16:47:49,2024-08-23,260456,Quality Issue
2024-09-04 17:05:34,2024-08-25,263106,Other
2024-09-04 17:25:18,2024-08-25,263058,Wrong Item
2024-09-04 18:08:22,2024-08-22,259929,Quality Issue
2024-09-04 18:26:26,2024-08-19,257018,Quality Issue
2024-09-04 19:03:38,2024-08-25,263318,Wrong Item
2024-09-04 19:29:05,2024-08-24,261921,Late Delivery
2024-09-04 19:36:52,2024-08-25,263573,Wrong Item
2024-09-04 19:47:55,2024-08-25,263881,Quality Issue
2024-09-04 21:25:21,2024-08-23,261125,Damaged
2024-09-04 22:32:59,2024-08-29,268028,Wrong Item
2024-09-04 22:50:40,2024-08-21,259208,Quality Issue
2024-09-04 22:56:52,2024-08-24,261552,Damaged
2024-09-04 23:32:50,2024-08-26,264692,Late Delivery
2024-09-05 00:29:26,2024-08-20,258379,Quality Issue
2024-09-05 00:46:27,2024-08-28,266612,Late Delivery
2024-09-05 01:03:48,2024-08-25,263347,Quality Issue
2024-09-05 02:03:08,2024-08-25,263821,Quality Issue
2024-09-05 02:26:30,2024-08-21,258907,Wrong Item
2024-09-05 02:47:34,2024-08-27,265529,Other
2024-09-05 02:47:51,2024-08-26,264819,Damaged
2024-09-05 04:32:51,2024-08-27,265093,Wrong Item
2024-09-05 05:47:26,2024-08-23,261359,Wrong Item
2024-09-05 06:59:10,2024-08-24,261858,Damaged
2024-09-05 10:46:47,2024-08-21,259041,Wrong Item
2024-09-05 11:09:37,2024-08-24,262427,Late Delivery
2024-09-05 12:44:01,2024-08-24,261749,Damaged
2024-09-05 12:50:00,2024-08-23,261394,Damaged
2024-09-05 13:16:17,2024-08-24,261429,Late Delivery
2024-09-05 14:24:08,2024-08-23,260936,Wrong Item
2024-09-05 15:20:06,2024-08-26,264899,Damaged
2024-09-05 16:51:29,2024-08-22,260155,Wrong Item
2024-09-05 17:30:30,2024-08-24,261606,Late Delivery
2024-09-05 18:32:16,2024-08-25,263167,Other
2024-09-05 19:10:32,2024-08-27,265117,Damaged
2024-09-05 19:51:26,2024-08-24,261860,Wrong Item
2024-09-05 21:01:16,2024-08-25,263759,Other
2024-09-05 21:04:07,2024-08-24,262602,Late Delivery
2024-09-05 21:46:03,2024-08-29,267906,Wrong Item
2024-09-05 21:48:43,2024-08-26,263992,Quality Issue
2024-09-05 21:53:54,2024-08-25,263243,Damaged
2024-09-05 22:13:33,2024-08-23,260485,Damaged
2024-09-05 22:20:35,2024-08-18,255960,Late Delivery
2024-09-05 23:30:34,2024-08-24,262528,Wrong Item
2024-09-05 23:47:39,2024-08-24,261650,Other
2024-09-05 23:50:12,2024-08-23,260703,Wrong Item
2024-09-06 01:43:09,2024-08-24,261512,Damaged
2024-09-06 03:52:21,2024-08-28,266872,Late Delivery
2024-09-06 04:29:19,2024-08-23,260860,Quality Issue
2024-09-06 04:42:57,2024-08-26,263944,Wrong Item
2024-09-06 05:27:11,2024-08-27,266301,Wrong Item
2024-09-06 05:33:33,2024-08-25,263499,Damaged
2024-09-06 06:05:03,2024-08-29,268193,Other
2024-09-06 07:47:38,2024-08-25,262983,Damaged
2024-09-06 08:01:03,2024-08-25,263015,Damaged
2024-09-06 08:30:03,2024-08-27,265929,Wrong Item
2024-09-06 09:38:42,2024-08-26,264068,Wrong Item
2024-09-06 10:38:03,2024-08-27,266096,Other
2024-09-06 12:19:44,2024-08-30,269795,Damaged
2024-09-06 12:29:16,2024-08-25,263154,Damaged
2024-09-06 12:48:53,2024-08-29,267767,Wrong Item
2024-09-06 14:01:53,2024-08-24,262361,Wrong Item
2024-09-06 14:47:21,2024-08-27,265466,Late Delivery
2024-09-06 14:47:33,2024-08-31,270602,Quality Issue
2024-09-06 15:05:37,2024-08-26,264080,Damaged
2024-09-06 15:48:43,2024-08-25,263110,Wrong Item
2024-09-06 16:01:25,2024-08-27,265258,Late Delivery
2024-09-06 17:26:10,2024-08-25,263061,Late Delivery
2024-09-06 17:29:01,2024-08-28,267087,Other
2024-09-06 18:05:15,2024-08-24,261459,Other
2024-09-06 18:26:07,2024-08-26,264768,Wrong Item
2024-09-06 20:08:00,2024-08-26,264730,Quality Issue
2024-09-06 21:57:38,2024-08-30,268927,Wrong Item
2024-09-06 22:23:49,2024-08-27,265106,Quality Issue
2024-09-06 22:31:11,2024-08-28,266759,Damaged
2024-09-06 22:46:07,2024-08-27,265661,Late Delivery
2024-09-06 23:40:28,2024-08-25,263190,Damaged
2024-09-06 23:50:39,2024-08-25,263642,Damaged
2024-09-07 01:03:37,2024-08-27,265056,Other
2024-09-07 01:05:31,2024-08-26,263947,Late Delivery
2024-09-07 01:11:12,2024-08-25,263415,Damaged
2024-09-07 02:00:27,2024-08-26,264847,Late Delivery
2024-09-07 02:54:38,2024-08-27,265662,Wrong Item
2024-09-07 03:18:32,2024-08-22,259738,Damaged
2024-09-07 03:32:04,2024-08-22,259541,Wrong Item
2024-09-07 03:46:15,2024-08-25,262789,Damaged
2024-09-07 04:04:32,2024-08-25,262781,Other
2024-09-07 04:47:37,2024-08-29,268037,Damaged
2024-09-07 04:50:33,2024-08-28,266919,Late Delivery
2024-09-07 06:59:08,2024-08-30,269575,Quality Issue
2024-09-07 09:18:05,2024-08-26,263991,Damaged
2024-09-07 09:25:23,2024-08-23,261161,Wrong Item
2024-09-07 11:15:55,2024-08-24,262259,Quality Issue
2024-09-07 11:25:25,2024-08-27,265323,Wrong Item
2024-09-07 13:15:17,2024-08-25,263847,Damaged
2024-09-07 15:17:02,2024-08-26,264160,Late Delivery
2024-09-07 16:25:08,2024-08-24,261972,Quality Issue
2024-09-07 16:36:18,2024-08-28,266709,Late Delivery
2024-09-07 16:48:11,2024-08-31,270333,Late Delivery
2024-09-07 17:05:10,2024-08-31,270593,Late Delivery
2024-09-07 17:17:14,2024-08-30,269455,Damaged
2024-09-07 18:29:13,2024-08-25,263035,Other
2024-09-07 18:32:10,2024-08-24,262128,Damaged
2024-09-07 18:41:00,2024-08-27,265527,Quality Issue
2024-09-07 19:36:55,2024-08-27,266223,Other
2024-09-07 19:42:24,2024-08-27,265308,Damaged
2024-09-07 20:19:40,2024-08-23,260736,Late Delivery
2024-09-07 23:58:56,2024-08-27,265040,Wrong Item
2024-09-07 23:59:41,2024-08-25,263788,Wrong Item
2024-09-08 00:03:16,2024-08-26,264571,Wrong Item
2024-09-08 01:32:23,2024-09-01,272241,Late Delivery
2024-09-08 01:50:54,2024-08-30,268450,Wrong Item
2024-09-08 02:02:10,2024-08-25,263524,Other
2024-09-08 04:03:33,2024-08-27,265121,Late Delivery
2024-09-08 04:18:26,2024-08-27,265091,Quality Issue
2024-09-08 04:41:36,2024-09-01,272220,Quality Issue
2024-09-08 07:09:05,2024-08-29,267886,Damaged
2024-09-08 07:16:51,2024-08-26,264021,Wrong Item
2024-09-08 07:33:52,2024-08-31,270493,Damaged
2024-09-08 07:41:47,2024-08-28,266615,Other
2024-09-08 08:00:47,2024-08-30,269156,Quality Issue
2024-09-08 08:04:35,2024-08-27,265667,Other
2024-09-08 08:09:47,2024-08-28,266639,Late Delivery
2024-09-08 08:18:30,2024-08-28,266607,Late Delivery
2024-09-08 08:26:25,2024-08-25,262869,Wrong Item
2024-09-08 08:27:13,2024-08-26,264879,Damaged
2024-09-08 09:00:17,2024-08-24,261766,Wrong Item
2024-09-08 09:05:42,2024-08-25,263163,Damaged
2024-09-08 09:59:46,2024-09-02,273419,Damaged
2024-09-08 10:03:10,2024-08-30,269449,Damaged
2024-09-08 10:48:28,2024-08-31,270782,Other
2024-09-08 10:48:49,2024-08-25,262638,Wrong Item
2024-09-08 11:07:24,2024-08-29,267525,Late Delivery
2024-09-08 11:21:42,2024-08-29,268275,Quality Issue
2024-09-08 11:40:39,2024-08-24,262554,Late Delivery
2024-09-08 12:13:08,2024-08-28,266894,Late Delivery
2024-09-08 12:18:22,2024-08-30,269152,Wrong Item
2024-09-08 14:47:30,2024-08-31,270686,Quality Issue
2024-09-08 16:26:35,2024-08-23,261334,Late Delivery
2024-09-08 18:24:42,2024-08-30,269625,Late Delivery
2024-09-08 18:32:00,2024-08-29,267407,Late Delivery
2024-09-08 20:24:22,2024-08-26,264474,Wrong Item
2024-09-08 21:42:53,2024-08-29,267256,Damaged
2024-09-08 22:06:38,2024-08-29,267442,Wrong Item
2024-09-08 22:59:55,2024-08-28,266566,Quality Issue
2024-09-08 23:14:01,2024-08-25,262887,Damaged
2024-09-08 23:59:33,2024-09-02,272518,Late Delivery
2024-09-09 00:07:13,2024-08-27,265995,Damaged
2024-09-09 00:31:12,2024-08-30,269899,Late Delivery
2024-09-09 01:18:01,2024-08-31,270432,Late Delivery
2024-09-09 01:45:21,2024-08-29,268057,Damaged
2024-09-09 01:48:01,2024-08-30,269654,Late Delivery
2024-09-09 03:54:01,2024-08-27,266272,Damaged
2024-09-09 05:24:02,2024-08-25,263085,Damaged
2024-09-09 05:56:27,2024-08-29,267828,Wrong Item
2024-09-09 06:53:35,2024-08-30,269829,Late Delivery
2024-09-09 07:59:00,2024-08-26,264742,Late Delivery
2024-09-09 09:51:07,2024-08-29,267649,Other
2024-09-09 10:00:46,2024-08-27,266390,Damaged
2024-09-09 10:28:56,2024-08-27,264982,Damaged
2024-09-09 10:54:12,2024-08-27,265933,Wrong Item
2024-09-09 12:07:58,2024-08-30,268579,Wrong Item
2024-09-09 12:58:25,2024-08-30,269684,Wrong Item
2024-09-09 14:13:51,2024-08-29,267904,Wrong Item
2024-09-09 15:40:04,2024-08-24,261607,Wrong Item
2024-09-09 15:53:38,2024-08-30,269318,Wrong Item
2024-09-09 16:28:38,2024-08-31,270536,Damaged
2024-09-09 16:34:32,2024-08-31,270371,Late Delivery
2024-09-09 17:00:38,2024-08-27,265181,Damaged
2024-09-09 17:24:29,2024-08-30,268835,Quality Issue
2024-09-09 17:55:40,2024-08-29,267810,Quality Issue
2024-09-09 18:08:27,2024-08-26,264536,Damaged
2024-09-09 18:27:33,2024-08-30,268781,Other
2024-09-09 18:52:54,2024-08-30,269047,Damaged
2024-09-09 19:00:02,2024-08-29,267453,Damaged
2024-09-09 20:30:45,2024-08-30,269777,Damaged
2024-09-09 21:13:15,2024-08-26,264833,Other
2024-09-09 21:25:56,2024-09-02,272888,Wrong Item
2024-09-09 22:19:29,2024-09-03,274221,Damaged
2024-09-09 22:56:54,2024-08-30,268763,Late Delivery
2024-09-09 23:26:24,2024-08-25,263171,Other
2024-09-09 23:47:22,2024-08-30,269097,Quality Issue
2024-09-09 23:50:50,2024-08-29,267832,Late Delivery
2024-09-09 23:51:22,2024-08-27,265907,Quality Issue
2024-09-10 01:39:26,2024-08-31,270643,Damaged
2024-09-10 02:20:25,2024-08-29,267693,Damaged
2024-09-10 03:22:38,2024-08-27,265464,Late Delivery
2024-09-10 03:39:28,2024-08-26,264796,Other
2024-09-10 03:51:34,2024-08-27,265026,Quality Issue
2024-09-10 04:11:32,2024-08-27,265607,Quality Issue
2024-09-10 04:34:36,2024-09-03,273775,Wrong Item
2024-09-10 06:26:42,2024-08-29,267768,Late Delivery
2024-09-10 08:40:10,2024-09-01,272305,Wrong Item
2024-09-10 09:26:51,2024-09-01,271236,Damaged
2024-09-10 09:27:49,2024-08-29,268101,Late Delivery
2024-09-10 10:46:55,2024-08-25,263488,Quality Issue
2024-09-10 10:56:23,2024-08-29,267763,Late Delivery
2024-09-10 14:44:07,2024-08-30,269718,Damaged
2024-09-10 15:12:30,2024-09-03,274082,Quality Issue
2024-09-10 15:42:10,2024-09-03,274332,Wrong Item
2024-09-10 15:56:56,2024-08-30,268501,Wrong Item
2024-09-10 16:03:46,2024-08-31,270771,Quality Issue
2024-09-10 16:37:21,2024-08-27,266149,Late Delivery
2024-09-10 17:08:31,2024-08-29,267684,Wrong Item
2024-09-10 17:20:18,2024-08-30,269557,Damaged
2024-09-10 17:25:35,2024-08-31,270800,Other
2024-09-10 17:56:32,2024-08-27,265455,Other
2024-09-10 18:10:55,2024-08-30,269094,Quality Issue
2024-09-10 18:14:39,2024-08-31,270236,Wrong Item
2024-09-10 18:33:14,2024-08-26,264544,Late Delivery
2024-09-10 20:16:13,2024-08-29,267771,Wrong Item
2024-09-10 20:29:25,2024-08-28,266913,Wrong Item
2024-09-10 20:45:35,2024-08-26,264556,Damaged
2024-09-10 22:18:42,2024-09-01,271920,Damaged
2024-09-10 23:40:46,2024-08-30,270056,Damaged
2024-09-10 23:49:28,2024-08-29,267470,Wrong Item
2024-09-10 23:58:39,2024-09-02,273458,Other
2024-09-11 01:21:16,2024-08-25,262909,Quality Issue
2024-09-11 01:40:45,2024-08-30,270041,Quality Issue
2024-09-11 04:44:10,2024-08-28,267034,Wrong Item
2024-09-11 04:44:28,2024-08-27,266265,Damaged
2024-09-11 07:11:07,2024-09-02,273194,Late Delivery
2024-09-11 07:46:11,2024-08-30,269491,Late Delivery
2024-09-11 07:51:12,2024-08-26,264585,Wrong Item
2024-09-11 08:44:57,2024-08-29,268203,Late Delivery
2024-09-11 08:49:11,2024-08-29,267447,Damaged
2024-09-11 10:01:20,2024-08-25,263084,Wrong Item
2024-09-11 10:01:29,2024-09-01,271165,Wrong Item
2024-09-11 11:05:44,2024-08-30,269149,Late Delivery
2024-09-11 11:13:25,2024-09-01,272016,Damaged
2024-09-11 11:45:47,2024-09-03,273484,Quality Issue
2024-09-11 11:53:41,2024-08-25,263011,Wrong Item
2024-09-11 12:02:05,2024-08-29,267931,Damaged
2024-09-11 12:59:42,2024-09-03,274465,Other
2024-09-11 14:27:33,2024-08-28,266945,Quality Issue
2024-09-11 15:09:54,2024-08-29,267798,Damaged
2024-09-11 15:16:23,2024-08-29,267969,Quality Issue
2024-09-11 16:52:48,2024-08-31,270417,Wrong Item
2024-09-11 17:28:26,2024-09-03,273503,Other
2024-09-11 19:09:25,2024-08-29,267882,Late Delivery
2024-09-11 19:48:06,2024-08-29,267601,Quality Issue
2024-09-11 19:57:49,2024-09-02,272616,Late Delivery
2024-09-11 20:27:11,2024-09-01,271862,Other
2024-09-11 20:44:30,2024-09-01,270968,Wrong Item
2024-09-11 21:28:25,2024-09-01,271844,Damaged
2024-09-11 22:00:03,2024-08-28,267086,Wrong Item
2024-09-11 22:22:08,2024-08-28,267222,Late Delivery
2024-09-11 22:43:10,2024-08-30,269124,Late Delivery
2024-09-11 23:17:11,2024-08-31,270510,Quality Issue
2024-09-12 00:54:24,2024-08-29,267840,Wrong Item
2024-09-12 01:03:11,2024-09-03,274049,Wrong Item
2024-09-12 01:31:10,2024-08-30,269324,Other
2024-09-12 03:23:47,2024-08-28,266699,Wrong Item
2024-09-12 03:44:17,2024-09-04,275090,Quality Issue
2024-09-12 03:46:53,2024-08-25,263349,Damaged
2024-09-12 03:49:18,2024-08-27,266328,Damaged
2024-09-12 04:09:08,2024-09-02,272846,Wrong Item
2024-09-12 04:47:37,2024-08-31,270769,Damaged
2024-09-12 05:11:16,2024-08-29,268442,Wrong Item
2024-09-12 06:43:39,2024-09-04,275120,Quality Issue
2024-09-12 07:20:31,2024-09-02,273071,Wrong Item
2024-09-12 07:30:07,2024-08-29,267566,Wrong Item
2024-09-12 07:39:40,2024-09-05,275513,Late Delivery
2024-09-12 07:46:31,2024-08-29,267695,Late Delivery
2024-09-12 08:26:51,2024-08-27,265008,Quality Issue
2024-09-12 10:57:35,2024-08-31,270228,Late Delivery
2024-09-12 11:19:00,2024-08-30,269786,Quality Issue
2024-09-12 12:44:00,2024-09-02,272682,Late Delivery
2024-09-12 15:55:42,2024-09-01,271098,Quality Issue
2024-09-12 16:40:54,2024-09-04,274627,Wrong Item
2024-09-12 16:59:11,2024-09-03,273820,Other
2024-09-12 17:02:36,2024-09-02,272635,Wrong Item
2024-09-12 17:22:20,2024-09-02,272588,Damaged
2024-09-12 17:35:32,2024-08-28,266768,Wrong Item
2024-09-12 18:58:03,2024-08-31,270571,Damaged
2024-09-12 20:25:54,2024-09-04,275176,Damaged
2024-09-12 21:36:43,2024-08-31,270637,Late Delivery
2024-09-12 21:57:32,2024-08-31,270328,Wrong Item
2024-09-12 22:02:48,2024-09-01,271902,Other
2024-09-12 23:23:52,2024-09-01,272379,Damaged
2024-09-13 00:27:24,2024-09-03,274518,Other
2024-09-13 02:00:36,2024-09-01,271235,Wrong Item
2024-09-13 02:10:07,2024-09-02,272925,Late Delivery
2024-09-13 03:10:07,2024-09-07,278439,Quality Issue
2024-09-13 05:03:37,2024-08-31,270781,Wrong Item
2024-09-13 07:18:10,2024-09-05,275739,Wrong Item
2024-09-13 07:39:36,2024-09-01,271577,Quality Issue
2024-09-13 08:20:01,2024-09-04,275211,Wrong Item
2024-09-13 08:22:56,2024-09-05,276218,Wrong Item
2024-09-13 08:50:04,2024-09-05,275858,Damaged
2024-09-13 09:25:17,2024-09-01,271255,Late Delivery
2024-09-13 09:52:07,2024-09-06,276813,Quality Issue
2024-09-13 10:07:22,2024-09-02,272684,Quality Issue
2024-09-13 11:29:12,2024-08-29,267484,Quality Issue
2024-09-13 12:08:23,2024-09-01,270948,Late Delivery
2024-09-13 12:22:38,2024-09-01,272126,Other
2024-09-13 12:46:36,2024-09-01,271000,Late Delivery
2024-09-13 12:52:20,2024-09-01,272096,Damaged
2024-09-13 13:39:03,2024-08-31,270170,Late Delivery
2024-09-13 13:52:52,2024-09-02,273228,Wrong Item
2024-09-13 16:13:57,2024-09-06,276988,Quality Issue
2024-09-13 20:17:58,2024-09-05,275992,Damaged
2024-09-13 20:35:10,2024-09-03,274316,Damaged
2024-09-13 21:22:25,2024-09-06,276918,Late Delivery
2024-09-13 22:04:38,2024-09-02,273384,Late Delivery
2024-09-13 22:11:52,2024-09-08,279085,Quality Issue
2024-09-13 22:19:38,2024-09-02,272894,Late Delivery
2024-09-13 22:20:43,2024-08-29,267942,Late Delivery
2024-09-13 23:21:55,2024-09-02,272540,Damaged
2024-09-13 23:28:46,2024-09-01,270984,Damaged
2024-09-14 00:09:46,2024-08-29,267409,Damaged
2024-09-14 01:07:04,2024-09-02,272659,Damaged
2024-09-14 01:11:28,2024-08-28,266754,Damaged
2024-09-14 01:15:06,2024-09-01,272361,Wrong Item
2024-09-14 01:16:50,2024-08-28,267128,Wrong Item
2024-09-14 01:36:09,2024-09-09,280083,Quality Issue
2024-09-14 02:32:29,2024-09-01,272362,Late Delivery
2024-09-14 03:43:18,2024-08-30,268914,Late Delivery
2024-09-14 04:27:31,2024-09-01,271724,Late Delivery
2024-09-14 04:29:09,2024-09-01,271164,Late Delivery
2024-09-14 05:02:41,2024-09-05,275345,Quality Issue
2024-09-14 05:36:43,2024-09-01,271865,Damaged
2024-09-14 05:41:30,2024-09-03,273743,Quality Issue
2024-09-14 06:50:48,2024-09-01,270958,Wrong Item
2024-09-14 06:52:38,2024-09-01,272047,Quality Issue
2024-09-14 07:05:17,2024-09-01,271798,Other
2024-09-14 07:31:57,2024-09-06,277036,Damaged
2024-09-14 09:59:14,2024-08-31,270282,Quality Issue
2024-09-14 10:40:17,2024-09-02,273271,Late Delivery
2024-09-14 11:30:55,2024-09-01,271860,Other
2024-09-14 12:07:14,2024-08-31,270603,Late Delivery
2024-09-14 12:18:19,2024-09-02,273426,Late Delivery
2024-09-14 12:26:10,2024-08-28,266680,Wrong Item
2024-09-14 14:36:06,2024-09-05,276301,Damaged
2024-09-14 15:24:18,2024-09-03,273950,Damaged
2024-09-14 15:35:02,2024-09-07,278345,Wrong Item
2024-09-14 15:50:11,2024-09-07,277780,Damaged
2024-09-14 17:14:24,2024-09-01,271428,Quality Issue
2024-09-14 17:17:24,2024-08-31,270253,Wrong Item
2024-09-14 17:59:00,2024-09-04,274672,Wrong Item
2024-09-14 18:09:08,2024-09-04,274837,Damaged
2024-09-14 18:46:17,2024-09-02,273066,Damaged
2024-09-14 23:49:49,2024-09-07,278270,Damaged
2024-09-15 00:00:35,2024-09-02,273185,Other
2024-09-15 00:26:28,2024-09-01,271735,Damaged
2024-09-15 00:40:32,2024-09-05,275412,Wrong Item
2024-09-15 00:44:49,2024-09-01,272504,Quality Issue
2024-09-15 01:05:42,2024-09-01,271869,Quality Issue
2024-09-15 01:47:13,2024-09-01,271527,Other
2024-09-15 01:52:34,2024-09-06,277010,Quality Issue
2024-09-15 01:56:44,2024-09-07,277988,Quality Issue
