return_ts,order_dt,order_id,reason
2024-02-04 04:19:35,2024-01-20,21330,Quality Issue
2024-02-04 05:16:50,2024-01-24,25154,Quality Issue
2024-02-04 05:46:02,2024-01-27,27696,Damaged
2024-02-04 05:57:17,2024-01-19,19444,Quality Issue
2024-02-04 06:26:18,2024-01-23,24532,Late Delivery
2024-02-04 08:13:00,2024-01-21,21558,Quality Issue
2024-02-04 08:47:57,2024-01-20,20617,Other
2024-02-04 09:33:59,2024-01-25,25548,Damaged
2024-02-04 10:28:25,2024-01-24,24757,Late Delivery
2024-02-04 10:52:36,2024-01-22,23363,Late Delivery
2024-02-04 11:00:36,2024-01-23,24088,Quality Issue
2024-02-04 12:22:38,2024-01-26,26592,Damaged
2024-02-04 17:56:33,2024-01-25,25742,Wrong Item
2024-02-04 18:12:52,2024-01-27,27616,Wrong Item
2024-02-04 19:24:47,2024-01-26,26937,Damaged
2024-02-04 19:54:12,2024-01-23,23805,Damaged
2024-02-04 20:21:21,2024-01-27,27431,Other
2024-02-04 21:05:56,2024-01-22,23634,Wrong Item
2024-02-04 21:26:08,2024-01-22,23248,Damaged
2024-02-04 23:02:40,2024-01-26,26358,Wrong Item
2024-02-04 23:29:06,2024-01-23,24318,Other
2024-02-04 23:32:49,2024-01-25,25995,Damaged
2024-02-04 23:35:15,2024-01-28,29102,Quality Issue
2024-02-05 01:29:25,2024-01-25,26066,Damaged
2024-02-05 01:35:38,2024-01-25,26143,Other
2024-02-05 02:07:34,2024-01-20,20964,Late Delivery
2024-02-05 02:31:07,2024-01-26,26769,Damaged
2024-02-05 03:15:58,2024-01-29,30585,Quality Issue
2024-02-05 05:19:49,2024-01-21,22550,Damaged
2024-02-05 07:51:43,2024-01-24,25171,Late Delivery
2024-02-05 09:00:00,2024-01-29,30649,Damaged
2024-02-05 10:11:45,2024-01-24,25015,Wrong Item
2024-02-05 10:12:32,2024-01-26,27188,Wrong Item
2024-02-05 10:15:29,2024-01-24,25139,Late Delivery
2024-02-05 11:28:11,2024-01-22,23762,Quality Issue
2024-02-05 11:39:24,2024-01-25,26212,Late Delivery
2024-02-05 12:20:20,2024-01-22,23699,Damaged
2024-02-05 12:36:56,2024-01-22,23494,Damaged
2024-02-05 12:56:03,2024-01-27,28082,Late Delivery
2024-02-05 15:04:03,2024-01-24,25142,Late Delivery
2024-02-05 16:05:42,2024-01-25,26285,Other
2024-02-05 16:18:58,2024-01-20,20703,Quality Issue
2024-02-05 17:11:23,2024-01-25,25558,Other
2024-02-05 17:19:35,2024-01-26,26850,Late Delivery
2024-02-05 18:09:49,2024-01-25,25973,Wrong Item
2024-02-05 18:48:38,2024-01-19,19495,Late Delivery
2024-02-05 19:36:49,2024-01-24,25265,Damaged
2024-02-05 19:39:18,2024-01-22,22854,Quality Issue
2024-02-05 19:52:51,2024-01-22,23132,Quality Issue
2024-02-05 20:08:16,2024-01-22,22787,Late Delivery
2024-02-05 21:24:47,2024-01-30,31977,Wrong Item
2024-02-05 21:34:08,2024-01-22,23471,Quality Issue
2024-02-05 21:41:44,2024-01-27,28111,Late Delivery
2024-02-05 22:56:45,2024-01-22,23785,Wrong Item
2024-02-06 00:46:10,2024-01-21,22279,Damaged
2024-02-06 01:04:58,2024-01-27,27349,Damaged
2024-02-06 03:06:12,2024-01-22,23347,Late Delivery
2024-02-06 03:45:34,2024-01-27,27854,Late Delivery
2024-02-06 03:46:15,2024-01-26,27030,Quality Issue
2024-02-06 03:49:02,2024-01-25,26164,Damaged
2024-02-06 03:53:43,2024-01-22,23049,Wrong Item
2024-02-06 04:02:29,2024-01-22,23239,Wrong Item
2024-02-06 04:49:07,2024-01-28,29293,Other
2024-02-06 05:09:24,2024-01-29,30412,Quality Issue
2024-02-06 05:52:30,2024-01-24,25132,Quality Issue
2024-02-06 06:57:27,2024-01-28,29296,Wrong Item
2024-02-06 08:18:25,2024-01-25,26318,Other
2024-02-06 11:10:27,2024-01-26,26417,Wrong Item
2024-02-06 11:16:12,2024-01-24,24816,Damaged
2024-02-06 11:31:27,2024-01-23,24202,Late Delivery
2024-02-06 11:35:26,2024-01-23,24446,Other
2024-02-06 13:48:44,2024-01-24,25147,Other
2024-02-06 14:25:13,2024-01-27,27647,Quality Issue
2024-02-06 15:24:52,2024-01-27,27804,Damaged
2024-02-06 15:49:06,2024-01-24,25134,Damaged
2024-02-06 16:30:45,2024-01-29,30333,Wrong Item
2024-02-06 17:03:01,2024-02-03,35038,Damaged
2024-02-06 17:58:29,2024-01-25,25758,Quality Issue
2024-02-06 18:08:58,2024-01-20,20405,Wrong Item
2024-02-06 18:52:29,2024-01-31,32847,Wrong Item
2024-02-06 20:46:26,2024-01-30,31394,Late Delivery
2024-02-06 22:27:56,2024-01-25,25620,Quality Issue
2024-02-06 22:28:06,2024-01-27,28044,Wrong Item
2024-02-07 00:55:51,2024-01-27,27288,Damaged
2024-02-07 02:52:56,2024-01-26,26699,Quality Issue
2024-02-07 03:12:07,2024-01-28,29242,Quality Issue
2024-02-07 03:35:11,2024-01-22,23486,Damaged
2024-02-07 03:46:40,2024-01-27,28033,Wrong Item
2024-02-07 06:18:20,2024-01-26,26471,Late Delivery
2024-02-07 07:22:08,2024-01-26,26836,Wrong Item
2024-02-07 07:27:15,2024-01-27,27641,Late Delivery
2024-02-07 08:11:00,2024-01-29,30679,Damaged
2024-02-07 08:52:04,2024-01-30,31496,Damaged
2024-02-07 09:13:42,2024-01-23,24258,Quality Issue
2024-02-07 09:59:00,2024-01-30,30946,Wrong Item
2024-02-07 10:15:04,2024-01-27,27301,Damaged
2024-02-07 11:57:44,2024-01-25,25785,Quality Issue
2024-02-07 13:26:33,2024-01-26,26609,Quality Issue
2024-02-07 13:43:50,2024-01-24,25274,Wrong Item
2024-02-07 15:08:36,2024-01-27,27481,Late Delivery
2024-02-07 16:01:24,2024-01-28,28788,Other
2024-02-07 16:04:31,2024-01-23,24053,Wrong Item
2024-02-07 16:20:27,2024-01-27,27552,Quality Issue
2024-02-07 17:30:39,2024-01-28,29336,Damaged
2024-02-07 17:36:27,2024-01-23,24718,Damaged
2024-02-07 18:09:40,2024-01-27,27892,Wrong Item
2024-02-07 21:39:15,2024-01-22,23440,Wrong Item
2024-02-07 21:47:28,2024-01-29,30173,Quality Issue
2024-02-07 23:12:04,2024-01-27,27630,Late Delivery
2024-02-08 00:21:06,2024-01-31,32527,Wrong Item
2024-02-08 00:47:33,2024-01-27,27982,Wrong Item
2024-02-08 02:14:09,2024-01-29,30193,Wrong Item
2024-02-08 02:43:00,2024-01-23,23841,Late Delivery
2024-02-08 04:07:01,2024-01-26,26476,Wrong Item
2024-02-08 05:04:55,2024-01-27,28073,Late Delivery
2024-02-08 05:53:46,2024-01-26,26872,Damaged
2024-02-08 07:06:10,2024-01-25,25411,Wrong Item
2024-02-08 07:12:27,2024-01-29,29433,Wrong Item
2024-02-08 07:30:03,2024-01-27,27423,Late Delivery
2024-02-08 09:54:35,2024-01-28,28437,Wrong Item
2024-02-08 11:58:13,2024-01-27,27513,Damaged
2024-02-08 12:19:07,2024-01-29,29683,Damaged
2024-02-08 12:54:59,2024-01-31,32423,Damaged
2024-02-08 13:29:12,2024-01-22,23567,Quality Issue
2024-02-08 13:35:55,2024-01-26,26653,Quality Issue
2024-02-08 14:35:32,2024-01-29,30227,Wrong Item
2024-02-08 14:54:42,2024-01-25,25882,Other
2024-02-08 15:04:19,2024-01-25,25608,Late Delivery
2024-02-08 15:19:14,2024-01-28,28217,Quality Issue
2024-02-08 15:38:51,2024-01-28,28586,Wrong Item
2024-02-08 16:23:36,2024-01-30,32074,Wrong Item
2024-02-08 16:24:59,2024-01-27,27284,Wrong Item
2024-02-08 16:40:15,2024-01-27,27565,Late Delivery
2024-02-08 16:54:07,2024-01-27,27777,Wrong Item
2024-02-08 16:56:03,2024-01-25,25971,Wrong Item
2024-02-08 17:51:27,2024-01-27,28140,Other
2024-02-08 17:57:53,2024-01-27,27602,Wrong Item
2024-02-08 18:59:36,2024-01-30,31730,Quality Issue
2024-02-08 19:43:07,2024-01-27,27716,Wrong Item
2024-02-08 20:02:46,2024-02-03,35701,Damaged
2024-02-08 20:07:14,2024-01-31,32577,Late Delivery
2024-02-08 21:54:47,2024-01-27,27707,Wrong Item
2024-02-08 21:56:44,2024-01-27,27435,Damaged
2024-02-08 22:31:34,2024-01-26,27170,Quality Issue
2024-02-08 22:40:29,2024-01-30,31682,Wrong Item
2024-02-08 22:42:28,2024-01-25,26307,Wrong Item
2024-02-09 00:18:49,2024-01-28,29006,Damaged
2024-02-09 01:18:11,2024-01-28,28401,Wrong Item
2024-02-09 01:55:09,2024-01-30,30759,Damaged
2024-02-09 02:04:49,2024-01-26,26875,Wrong Item
2024-02-09 02:11:42,2024-02-01,33330,Damaged
2024-02-09 02:38:47,2024-01-28,29046,Wrong Item
2024-02-09 02:48:25,2024-01-30,32182,Wrong Item
2024-02-09 02:53:26,2024-02-01,33414,Damaged
2024-02-09 03:14:03,2024-01-25,26252,Quality Issue
2024-02-09 03:38:56,2024-01-28,29267,Quality Issue
2024-02-09 04:00:25,2024-01-31,32404,Other
2024-02-09 05:04:17,2024-01-27,27905,Damaged
2024-02-09 05:12:23,2024-01-30,32110,Quality Issue
2024-02-09 06:13:01,2024-01-30,31005,Quality Issue
2024-02-09 06:40:39,2024-01-31,32896,Wrong Item
2024-02-09 07:26:36,2024-01-29,30290,Wrong Item
2024-02-09 07:37:02,2024-01-28,28402,Other
2024-02-09 08:14:50,2024-01-30,30742,Wrong Item
2024-02-09 09:01:42,2024-01-25,26095,Quality Issue
2024-02-09 09:11:50,2024-01-30,32139,Damaged
2024-02-09 09:41:00,2024-01-28,29325,Late Delivery
2024-02-09 10:19:25,2024-01-27,28078,Other
2024-02-09 10:50:03,2024-01-26,26566,Damaged
2024-02-09 11:02:15,2024-01-26,26434,Wrong Item
2024-02-09 13:05:29,2024-01-29,30703,Quality Issue
2024-02-09 13:32:16,2024-02-01,33529,Late Delivery
2024-02-09 13:38:35,2024-01-26,26994,Damaged
2024-02-09 15:23:57,2024-01-27,27467,Damaged
2024-02-09 16:06:31,2024-01-24,25283,Quality Issue
2024-02-09 16:26:13,2024-02-01,33257,Damaged
2024-02-09 17:04:15,2024-01-27,28122,Damaged
2024-02-09 18:59:20,2024-02-02,34666,Damaged
2024-02-09 19:11:29,2024-01-29,30548,Quality Issue
2024-02-09 19:45:38,2024-01-31,32261,Damaged
2024-02-09 20:33:31,2024-02-02,34574,Damaged
2024-02-09 21:32:09,2024-01-27,27339,Late Delivery
2024-02-09 21:42:29,2024-01-31,32671,Late Delivery
2024-02-09 22:35:21,2024-02-01,33238,Late Delivery
2024-02-09 23:27:15,2024-01-28,29075,Late Delivery
2024-02-09 23:33:28,2024-01-31,32534,Damaged
2024-02-09 23:54:26,2024-01-29,29703,Quality Issue
2024-02-10 00:16:16,2024-01-30,31685,Late Delivery
2024-02-10 01:11:25,2024-01-26,26825,Damaged
2024-02-10 01:55:31,2024-01-29,30270,Late Delivery
2024-02-10 02:04:08,2024-01-29,29718,Wrong Item
2024-02-10 03:42:25,2024-01-30,31910,Late Delivery
2024-02-10 05:03:13,2024-01-29,30081,Quality Issue
2024-02-10 05:34:58,2024-01-29,30289,Late Delivery
2024-02-10 07:26:47,2024-01-27,27566,Quality Issue
2024-02-10 07:39:48,2024-01-28,28265,Late Delivery
2024-02-10 07:50:26,2024-01-30,31043,Wrong Item
2024-02-10 08:35:38,2024-01-30,31203,Late Delivery
2024-02-10 09:05:41,2024-02-05,38365,Quality Issue
2024-02-10 09:47:40,2024-01-31,32691,Damaged
2024-02-10 11:00:14,2024-01-28,28399,Wrong Item
2024-02-10 11:28:21,2024-01-26,27089,Other
2024-02-10 12:14:28,2024-02-01,33670,Wrong Item
2024-02-10 12:30:54,2024-01-31,32779,Damaged
2024-02-10 12:31:40,2024-01-28,28860,Damaged
2024-02-10 13:39:51,2024-02-01,33510,Late Delivery
2024-02-10 14:03:49,2024-02-01,33717,Damaged
2024-02-10 14:04:43,2024-01-28,28977,Wrong Item
2024-02-10 15:42:01,2024-01-31,32507,Damaged
2024-02-10 16:16:33,2024-01-31,32352,Wrong Item
2024-02-10 16:37:36,2024-02-03,35248,Wrong Item
2024-02-10 16:54:51,2024-01-28,28552,Wrong Item
2024-02-10 17:19:16,2024-02-03,35799,Quality Issue
2024-02-10 17:39:34,2024-01-27,27412,Quality Issue
2024-02-10 17:48:15,2024-01-31,32424,Late Delivery
2024-02-10 22:18:00,2024-02-01,33563,Quality Issue
2024-02-10 22:32:19,2024-01-29,30205,Other
2024-02-11 01:07:58,2024-01-29,29560,Damaged
2024-02-11 01:38:48,2024-01-29,29880,Quality Issue
2024-02-11 01:58:44,2024-02-02,34383,Wrong Item
2024-02-11 02:49:08,2024-02-03,35926,Damaged
2024-02-11 03:04:37,2024-01-30,31969,Late Delivery
2024-02-11 03:05:43,2024-01-30,31161,Damaged
2024-02-11 03:50:56,2024-02-04,36196,Wrong Item
2024-02-11 04:31:04,2024-01-30,31858,Quality Issue
2024-02-11 04:44:45,2024-01-31,33057,Damaged
2024-02-11 05:25:52,2024-02-02,34861,Wrong Item
2024-02-11 06:55:40,2024-01-27,28001,Quality Issue
2024-02-11 07:24:29,2024-01-30,32143,Other
2024-02-11 07:48:06,2024-02-03,35073,Damaged
2024-02-11 07:57:23,2024-01-29,29589,Damaged
2024-02-11 08:23:52,2024-02-04,36868,Quality Issue
2024-02-11 09:05:00,2024-02-04,36712,Quality Issue
2024-02-11 09:57:16,2024-01-31,33187,Other
2024-02-11 10:15:31,2024-02-01,33966,Late Delivery
2024-02-11 10:41:09,2024-01-29,30159,Late Delivery
2024-02-11 10:45:09,2024-01-30,31942,Late Delivery
2024-02-11 10:46:57,2024-01-29,30350,Other
2024-02-11 12:06:23,2024-01-25,25769,Quality Issue
2024-02-11 12:13:20,2024-01-28,28613,Wrong Item
2024-02-11 12:39:39,2024-02-02,34225,Damaged
2024-02-11 12:50:07,2024-01-27,27989,Other
2024-02-11 13:28:22,2024-02-01,33855,Damaged
2024-02-11 13:32:25,2024-02-01,33434,Damaged
2024-02-11 14:21:18,2024-02-02,34649,Wrong Item
2024-02-11 15:23:36,2024-02-01,33737,Late Delivery
2024-02-11 15:36:54,2024-01-31,32861,Damaged
2024-02-11 18:03:33,2024-01-30,30729,Quality Issue
2024-02-11 18:27:33,2024-02-01,33270,Late Delivery
2024-02-11 19:19:52,2024-01-31,33119,Other
2024-02-11 19:22:24,2024-01-28,29282,Damaged
2024-02-11 19:25:00,2024-02-04,37045,Damaged
2024-02-11 20:49:45,2024-02-02,34422,Quality Issue
2024-02-11 22:10:45,2024-01-30,32136,Quality Issue
2024-02-11 22:18:23,2024-01-30,32017,Wrong Item
2024-02-11 22:33:59,2024-01-28,28257,Damaged
2024-02-11 23:00:24,2024-01-30,31344,Damaged
2024-02-12 00:33:07,2024-02-02,34692,Late Delivery
2024-02-12 00:54:17,2024-01-31,32274,Wrong Item
2024-02-12 03:00:16,2024-01-28,28771,Late Delivery
2024-02-12 03:05:52,2024-01-27,27487,Damaged
2024-02-12 03:42:31,2024-01-30,31379,Late Delivery
2024-02-12 05:02:03,2024-02-02,34104,Late Delivery
2024-02-12 05:03:05,2024-02-03,35538,Wrong Item
2024-02-12 05:07:05,2024-01-30,31104,Wrong Item
2024-02-12 05:07:48,2024-01-31,32597,Damaged
2024-02-12 05:25:54,2024-02-02,34120,Quality Issue
2024-02-12 06:58:51,2024-02-04,36580,Damaged
2024-02-12 07:04:00,2024-01-29,29537,Late Delivery
2024-02-12 07:33:59,2024-01-30,31744,Quality Issue
2024-02-12 08:24:38,2024-01-30,31959,Wrong Item
2024-02-12 08:26:41,2024-01-29,29944,Damaged
2024-02-12 11:06:44,2024-01-28,28870,Damaged
2024-02-12 12:06:54,2024-02-05,37404,Damaged
2024-02-12 13:06:15,2024-02-01,33299,Late Delivery
2024-02-12 13:32:33,2024-01-30,31642,Quality Issue
2024-02-12 14:15:34,2024-01-27,27917,Wrong Item
2024-02-12 14:43:52,2024-02-03,35407,Quality Issue
2024-02-12 15:10:02,2024-02-03,35918,Damaged
2024-02-12 15:22:02,2024-01-27,27394,Other
2024-02-12 15:51:23,2024-01-27,27417,Late Delivery
2024-02-12 16:24:22,2024-01-30,31210,Damaged
2024-02-12 17:39:38,2024-01-31,33127,Damaged
2024-02-12 18:28:36,2024-01-31,32650,Quality Issue
2024-02-12 19:21:13,2024-02-05,38094,Damaged
2024-02-12 20:35:02,2024-02-02,34114,Wrong Item
2024-02-12 23:03:37,2024-02-05,37770,Late Delivery
2024-02-13 02:01:34,2024-02-01,33729,Damaged
2024-02-13 02:11:04,2024-01-31,32987,Damaged
2024-02-13 02:17:46,2024-02-02,34141,Wrong Item
2024-02-13 03:17:47,2024-02-03,35819,Wrong Item
2024-02-13 03:27:53,2024-02-02,34773,Damaged
2024-02-13 04:33:55,2024-01-30,32153,Wrong Item
2024-02-13 05:15:47,2024-02-01,33275,Other
2024-02-13 05:50:01,2024-01-29,29846,Damaged
2024-02-13 05:55:50,2024-01-30,31073,Quality Issue
2024-02-13 06:39:13,2024-01-28,29308,Late Delivery
2024-02-13 07:28:28,2024-01-30,31832,Wrong Item
2024-02-13 07:32:10,2024-01-30,31643,Damaged
2024-02-13 07:37:00,2024-02-08,41726,Wrong Item
2024-02-13 07:46:59,2024-02-02,34347,Late Delivery
2024-02-13 07:50:21,2024-02-02,34402,Other
2024-02-13 08:00:47,2024-01-31,33195,Damaged
2024-02-13 09:46:47,2024-01-30,30960,Damaged
2024-02-13 09:51:37,2024-01-30,31412,Damaged
2024-02-13 10:21:31,2024-02-03,35565,Damaged
2024-02-13 11:22:38,2024-02-05,37855,Other
2024-02-13 11:32:18,2024-01-28,28630,Quality Issue
2024-02-13 12:25:58,2024-02-02,34757,Damaged
2024-02-13 12:27:25,2024-02-03,35474,Quality Issue
2024-02-13 12:43:31,2024-01-31,32752,Wrong Item
2024-02-13 13:01:37,2024-02-02,34621,Wrong Item
2024-02-13 13:10:57,2024-02-02,34593,Wrong Item
2024-02-13 13:16:07,2024-01-29,30345,Late Delivery
2024-02-13 13:20:21,2024-01-30,32142,Late Delivery
2024-02-13 13:25:18,2024-02-04,35974,Quality Issue
2024-02-13 14:31:52,2024-02-02,34891,Late Delivery
2024-02-13 14:48:16,2024-01-31,32579,Wrong Item
2024-02-13 15:08:02,2024-01-31,32509,Other
2024-02-13 15:10:02,2024-02-02,34694,Late Delivery
2024-02-13 15:21:44,2024-02-01,33525,Damaged
2024-02-13 15:34:05,2024-02-02,34265,Other
2024-02-13 15:47:03,2024-02-01,33488,Late Delivery
2024-02-13 15:57:20,2024-01-29,29863,Other
2024-02-13 17:05:06,2024-02-01,33326,Damaged
2024-02-13 17:38:31,2024-01-29,29704,Quality Issue
2024-02-13 19:54:49,2024-02-03,35159,Quality Issue
2024-02-13 20:10:51,2024-01-30,31478,Damaged
2024-02-13 20:35:34,2024-01-30,31823,Damaged
2024-02-13 20:58:48,2024-02-04,36616,Damaged
2024-02-13 21:16:49,2024-01-27,27640,Late Delivery
2024-02-13 21:47:41,2024-01-30,30927,Late Delivery
2024-02-13 22:43:49,2024-02-05,38235,Quality Issue
2024-02-13 22:59:04,2024-02-02,34803,Wrong Item
2024-02-13 23:24:18,2024-01-30,31249,Damaged
2024-02-14 00:20:09,2024-01-30,30738,Other
2024-02-14 02:02:00,2024-02-03,35460,Quality Issue
2024-02-14 04:34:02,2024-02-02,34686,Damaged
2024-02-14 05:38:22,2024-02-03,35849,Quality Issue
2024-02-14 07:37:47,2024-02-04,37108,Other
2024-02-14 07:49:13,2024-01-31,32306,Damaged
2024-02-14 10:54:08,2024-01-31,32993,Quality Issue
2024-02-14 11:33:30,2024-02-01,33725,Damaged
2024-02-14 12:35:11,2024-02-07,40662,Quality Issue
2024-02-14 12:47:32,2024-02-01,33645,Late Delivery
2024-02-14 13:03:36,2024-02-04,36238,Late Delivery
2024-02-14 13:32:27,2024-02-04,36198,Wrong Item
2024-02-14 13:47:46,2024-01-29,29929,Quality Issue
2024-02-14 16:20:12,2024-02-04,37240,Wrong Item
2024-02-14 16:52:36,2024-02-04,36234,Late Delivery
2024-02-14 16:59:20,2024-02-06,39362,Quality Issue
2024-02-14 17:12:27,2024-02-01,33430,Late Delivery
2024-02-14 17:21:01,2024-02-04,37123,Damaged
2024-02-14 17:43:32,2024-01-31,33002,Wrong Item
2024-02-14 17:48:02,2024-01-31,32272,Damaged
2024-02-14 19:29:16,2024-02-02,34467,Wrong Item
2024-02-14 20:56:02,2024-02-05,38305,Late Delivery
2024-02-14 21:16:17,2024-02-05,37517,Wrong Item
2024-02-14 21:38:07,2024-02-01,33822,Damaged
2024-02-14 22:17:01,2024-02-04,36478,Wrong Item
2024-02-14 23:23:15,2024-02-04,36597,Damaged
2024-02-14 23:55:44,2024-02-01,33464,Late Delivery
2024-02-15 00:03:04,2024-02-01,33815,Late Delivery
2024-02-15 00:21:23,2024-02-05,37709,Damaged
2024-02-15 03:33:21,2024-02-03,35872,Damaged
2024-02-15 03:43:16,2024-02-01,33776,Late Delivery
2024-02-15 04:00:41,2024-02-04,37197,Late Delivery
