return_ts,order_dt,order_id,reason
2024-08-05 05:22:55,2024-07-23,227521,Late Delivery
2024-08-05 05:28:27,2024-07-21,224963,Damaged
2024-08-05 07:13:33,2024-07-28,232652,Wrong Item
2024-08-05 07:28:56,2024-07-23,226460,Damaged
2024-08-05 07:53:59,2024-07-29,234925,Wrong Item
2024-08-05 07:59:14,2024-07-25,229024,Damaged
2024-08-05 08:19:35,2024-07-26,231105,Damaged
2024-08-05 08:49:30,2024-07-23,226873,Quality Issue
2024-08-05 10:44:02,2024-07-28,232776,Quality Issue
2024-08-05 11:24:21,2024-07-26,231129,Quality Issue
2024-08-05 12:49:23,2024-07-25,229511,Quality Issue
2024-08-05 13:58:33,2024-07-20,222858,Wrong Item
2024-08-05 14:34:40,2024-07-27,231858,Damaged
2024-08-05 14:54:20,2024-07-25,229148,Late Delivery
2024-08-05 15:51:35,2024-07-23,226861,Damaged
2024-08-05 15:59:45,2024-07-25,229209,Damaged
2024-08-05 16:08:57,2024-07-19,221981,Quality Issue
2024-08-05 16:34:45,2024-07-24,228547,Late Delivery
2024-08-05 17:02:10,2024-07-28,233875,Other
2024-08-05 17:04:55,2024-07-28,232892,Damaged
2024-08-05 17:12:09,2024-07-27,231525,Other
2024-08-05 17:54:29,2024-07-24,228743,Damaged
2024-08-05 19:21:28,2024-07-24,228723,Quality Issue
2024-08-05 19:52:28,2024-07-26,230963,Other
2024-08-05 20:23:52,2024-07-26,229716,Late Delivery
2024-08-05 20:42:03,2024-07-24,228638,Wrong Item
2024-08-05 21:11:09,2024-07-24,228330,Wrong Item
2024-08-05 22:20:16,2024-07-20,224053,Wrong Item
2024-08-05 23:14:37,2024-07-30,235706,Other
2024-08-05 23:46:07,2024-07-27,232523,Quality Issue
2024-08-05 23:53:22,2024-07-24,228273,Wrong Item
2024-08-05 23:58:50,2024-07-24,228508,Other
2024-08-06 00:12:51,2024-07-23,227216,Damaged
2024-08-06 02:37:08,2024-07-25,229184,Damaged
2024-08-06 03:14:22,2024-07-23,227230,Late Delivery
2024-08-06 03:19:51,2024-07-24,227987,Other
2024-08-06 03:30:08,2024-07-22,225838,Other
2024-08-06 03:50:04,2024-07-28,233153,Wrong Item
2024-08-06 04:32:27,2024-07-20,222921,Wrong Item
2024-08-06 04:38:51,2024-07-26,230179,Wrong Item
2024-08-06 05:26:58,2024-07-27,231547,Quality Issue
2024-08-06 05:31:17,2024-07-24,227823,Damaged
2024-08-06 05:38:22,2024-07-23,227444,Wrong Item
2024-08-06 06:27:58,2024-07-25,229525,Wrong Item
2024-08-06 07:36:44,2024-07-26,230301,Wrong Item
2024-08-06 08:03:16,2024-07-22,226313,Quality Issue
2024-08-06 08:04:23,2024-07-28,232772,Damaged
2024-08-06 08:46:31,2024-07-25,229339,Wrong Item
2024-08-06 08:51:20,2024-07-23,226984,Damaged
2024-08-06 09:04:08,2024-07-31,236897,Late Delivery
2024-08-06 09:10:24,2024-07-22,225854,Damaged
2024-08-06 09:31:53,2024-07-27,231221,Wrong Item
2024-08-06 09:53:26,2024-07-22,225604,Wrong Item
2024-08-06 10:00:49,2024-07-24,227753,Other
2024-08-06 12:17:48,2024-07-23,227339,Quality Issue
2024-08-06 12:28:25,2024-07-24,228146,Quality Issue
2024-08-06 13:26:51,2024-07-27,231647,Late Delivery
2024-08-06 13:36:16,2024-07-25,229091,Late Delivery
2024-08-06 13:46:54,2024-07-21,224952,Late Delivery
2024-08-06 13:56:56,2024-07-26,230565,Wrong Item
2024-08-06 14:42:19,2024-07-26,230502,Damaged
2024-08-06 15:14:54,2024-07-26,230085,Damaged
2024-08-06 15:48:05,2024-07-24,228676,Late Delivery
2024-08-06 15:53:39,2024-07-24,228460,Damaged
2024-08-06 16:02:00,2024-07-23,226406,Wrong Item
2024-08-06 16:07:23,2024-07-28,233017,Wrong Item
2024-08-06 16:19:25,2024-07-27,231282,Damaged
2024-08-06 16:31:26,2024-07-27,232392,Quality Issue
2024-08-06 16:41:42,2024-07-26,230706,Damaged
2024-08-06 16:57:55,2024-07-26,230518,Wrong Item
2024-08-06 17:35:14,2024-07-22,226183,Wrong Item
2024-08-06 17:52:27,2024-07-25,228977,Other
2024-08-06 18:00:49,2024-07-25,229329,Other
2024-08-06 18:22:43,2024-07-26,231092,Wrong Item
2024-08-06 19:59:12,2024-07-27,232362,Late Delivery
2024-08-06 20:34:56,2024-07-23,226726,Quality Issue
2024-08-07 00:07:41,2024-07-27,231250,Damaged
2024-08-07 00:30:27,2024-07-26,230167,Late Delivery
2024-08-07 00:55:45,2024-07-27,232605,Other
2024-08-07 04:10:40,2024-07-30,236032,Quality Issue
2024-08-07 04:16:38,2024-07-20,223090,Late Delivery
2024-08-07 04:48:27,2024-07-23,226648,Damaged
2024-08-07 06:28:28,2024-07-24,227942,Damaged
2024-08-07 06:45:27,2024-07-30,235971,Damaged
2024-08-07 07:41:51,2024-07-23,226540,Wrong Item
2024-08-07 08:00:30,2024-07-24,228450,Damaged
2024-08-07 08:56:01,2024-07-24,227657,Late Delivery
2024-08-07 08:57:02,2024-07-27,232526,Late Delivery
2024-08-07 10:08:25,2024-07-29,234486,Wrong Item
2024-08-07 10:17:16,2024-07-30,236340,Damaged
2024-08-07 10:17:45,2024-07-26,230895,Late Delivery
2024-08-07 10:47:42,2024-07-20,223165,Wrong Item
2024-08-07 11:08:05,2024-07-30,236091,Quality Issue
2024-08-07 12:21:42,2024-07-27,232209,Damaged
2024-08-07 12:28:01,2024-07-30,236560,Wrong Item
2024-08-07 13:05:21,2024-07-30,236505,Damaged
2024-08-07 13:24:26,2024-07-21,224687,Damaged
2024-08-07 13:57:03,2024-07-28,233315,Wrong Item
2024-08-07 13:59:43,2024-07-27,232592,Late Delivery
2024-08-07 14:12:16,2024-07-20,223183,Wrong Item
2024-08-07 15:00:23,2024-07-25,229307,Quality Issue
2024-08-07 16:25:30,2024-07-29,234079,Quality Issue
2024-08-07 16:52:31,2024-07-26,230545,Damaged
2024-08-07 17:15:13,2024-07-26,231011,Late Delivery
2024-08-07 17:30:46,2024-07-29,234495,Late Delivery
2024-08-07 17:45:24,2024-07-27,232582,Damaged
2024-08-07 18:08:01,2024-07-30,236102,Damaged
2024-08-07 19:03:27,2024-08-02,239380,Wrong Item
2024-08-07 23:38:21,2024-07-28,233028,Late Delivery
2024-08-08 00:54:39,2024-07-30,236260,Damaged
2024-08-08 01:32:29,2024-07-26,230761,Other
2024-08-08 01:33:11,2024-07-27,232400,Wrong Item
2024-08-08 02:45:31,2024-07-23,226776,Late Delivery
2024-08-08 02:49:35,2024-08-01,238644,Other
2024-08-08 03:02:16,2024-07-25,228867,Wrong Item
2024-08-08 03:35:01,2024-07-28,233662,Wrong Item
2024-08-08 04:16:56,2024-07-25,228809,Damaged
2024-08-08 05:05:47,2024-07-23,226715,Damaged
2024-08-08 05:49:22,2024-07-26,229754,Late Delivery
2024-08-08 05:58:18,2024-07-26,230828,Damaged
2024-08-08 05:58:22,2024-07-25,229223,Late Delivery
2024-08-08 06:32:35,2024-07-27,232107,Quality Issue
2024-08-08 07:46:06,2024-07-28,233368,Other
2024-08-08 07:57:53,2024-07-25,229526,Wrong Item
2024-08-08 08:07:37,2024-07-29,234971,Damaged
2024-08-08 08:13:21,2024-07-26,229682,Other
2024-08-08 08:35:08,2024-07-26,230357,Late Delivery
2024-08-08 09:33:48,2024-07-27,231599,Late Delivery
2024-08-08 10:00:59,2024-07-27,231881,Wrong Item
2024-08-08 10:44:30,2024-07-26,230434,Quality Issue
2024-08-08 11:18:14,2024-07-24,228393,Quality Issue
2024-08-08 11:19:11,2024-07-26,229876,Wrong Item
2024-08-08 11:45:45,2024-07-30,236325,Other
2024-08-08 16:03:09,2024-07-26,230469,Wrong Item
2024-08-08 16:39:32,2024-07-27,231750,Late Delivery
2024-08-08 16:54:52,2024-07-27,231892,Quality Issue
2024-08-08 17:53:53,2024-07-29,234045,Quality Issue
2024-08-08 19:50:15,2024-07-26,229857,Wrong Item
2024-08-08 20:34:14,2024-07-27,231688,Wrong Item
2024-08-08 20:40:07,2024-07-26,230693,Quality Issue
2024-08-08 21:06:06,2024-07-26,230425,Wrong Item
2024-08-08 21:54:40,2024-07-26,229926,Wrong Item
2024-08-08 22:19:12,2024-08-02,239134,Late Delivery
2024-08-08 22:24:06,2024-07-30,236039,Quality Issue
2024-08-08 23:28:33,2024-07-29,234927,Damaged
2024-08-09 00:09:15,2024-07-30,235908,Late Delivery
2024-08-09 00:41:14,2024-07-23,227165,Wrong Item
2024-08-09 00:42:33,2024-07-30,235811,Late Delivery
2024-08-09 01:24:54,2024-07-31,237694,Late Delivery
2024-08-09 01:32:08,2024-07-27,232451,Damaged
2024-08-09 01:50:10,2024-07-29,234424,Damaged
2024-08-09 02:21:34,2024-07-24,228614,Other
2024-08-09 02:39:10,2024-07-31,237391,Quality Issue
2024-08-09 03:21:08,2024-07-25,228825,Wrong Item
2024-08-09 03:52:11,2024-07-28,233001,Late Delivery
2024-08-09 03:56:13,2024-07-28,233771,Damaged
2024-08-09 04:02:42,2024-07-30,236538,Damaged
2024-08-09 04:24:50,2024-07-22,225421,Damaged
2024-08-09 05:56:37,2024-07-27,231804,Late Delivery
2024-08-09 06:06:28,2024-07-30,236079,Damaged
2024-08-09 06:47:05,2024-07-23,226544,Damaged
2024-08-09 10:02:57,2024-08-04,241238,Quality Issue
2024-08-09 10:19:09,2024-07-24,228293,Other
2024-08-09 10:56:42,2024-07-30,236581,Damaged
2024-08-09 11:03:21,2024-07-27,232185,Quality Issue
2024-08-09 11:31:33,2024-07-30,235348,Late Delivery
2024-08-09 12:05:50,2024-07-28,233863,Late Delivery
2024-08-09 12:07:07,2024-07-30,235568,Late Delivery
2024-08-09 12:12:15,2024-07-26,230958,Wrong Item
2024-08-09 12:25:07,2024-07-27,231280,Wrong Item
2024-08-09 12:27:20,2024-07-26,230377,Late Delivery
2024-08-09 12:55:18,2024-07-28,233515,Damaged
2024-08-09 13:40:15,2024-07-29,234142,Late Delivery
2024-08-09 13:55:23,2024-07-30,236585,Wrong Item
2024-08-09 14:08:53,2024-08-03,239577,Damaged
2024-08-09 16:47:04,2024-07-28,233903,Quality Issue
2024-08-09 16:52:32,2024-07-30,235545,Damaged
2024-08-09 16:53:25,2024-07-29,234158,Damaged
2024-08-09 17:38:03,2024-07-29,234099,Damaged
2024-08-09 18:40:39,2024-07-28,233193,Wrong Item
2024-08-09 18:51:49,2024-07-29,234669,Wrong Item
2024-08-09 19:07:12,2024-07-27,231375,Other
2024-08-09 19:33:53,2024-07-27,231744,Wrong Item
2024-08-09 19:49:57,2024-07-30,236458,Wrong Item
2024-08-09 20:29:15,2024-07-30,235698,Damaged
2024-08-09 21:30:15,2024-08-01,238049,Wrong Item
2024-08-09 22:30:56,2024-07-28,232612,Damaged
2024-08-09 22:49:43,2024-07-26,230579,Other
2024-08-09 23:01:21,2024-07-26,231128,Other
2024-08-09 23:36:16,2024-07-28,232684,Damaged
2024-08-10 00:26:22,2024-07-30,235845,Late Delivery
2024-08-10 01:04:18,2024-07-27,231667,Damaged
2024-08-10 01:53:36,2024-07-25,229259,Wrong Item
2024-08-10 02:55:18,2024-07-27,231995,Quality Issue
2024-08-10 03:39:16,2024-07-29,234453,Wrong Item
2024-08-10 03:51:09,2024-08-04,240723,Late Delivery
2024-08-10 04:12:08,2024-07-27,232249,Wrong Item
2024-08-10 04:41:40,2024-07-29,234602,Quality Issue
2024-08-10 05:28:50,2024-07-31,237728,Damaged
2024-08-10 06:38:40,2024-07-30,235742,Quality Issue
2024-08-10 07:20:24,2024-07-31,237541,Late Delivery
2024-08-10 07:20:54,2024-07-30,236563,Quality Issue
2024-08-10 07:42:00,2024-07-27,231174,Quality Issue
2024-08-10 09:37:40,2024-07-28,233286,Quality Issue
2024-08-10 11:08:39,2024-07-29,234729,Damaged
2024-08-10 11:40:38,2024-07-28,232768,Wrong Item
2024-08-10 11:58:31,2024-07-30,235938,Quality Issue
2024-08-10 12:49:14,2024-07-30,236526,Late Delivery
2024-08-10 13:13:29,2024-07-30,235817,Other
2024-08-10 13:17:37,2024-07-31,236871,Late Delivery
2024-08-10 14:26:09,2024-07-27,231832,Late Delivery
2024-08-10 15:55:09,2024-07-27,231154,Quality Issue
2024-08-10 17:24:16,2024-08-01,238518,Damaged
2024-08-10 17:34:01,2024-07-30,235718,Wrong Item
2024-08-10 19:26:30,2024-07-28,232770,Quality Issue
2024-08-10 19:54:13,2024-07-28,233226,Wrong Item
2024-08-10 20:53:39,2024-08-03,239818,Damaged
2024-08-10 22:29:39,2024-07-31,236902,Quality Issue
2024-08-10 22:34:44,2024-07-30,235431,Wrong Item
2024-08-10 23:37:07,2024-08-06,242898,Late Delivery
2024-08-10 23:59:14,2024-07-31,236870,Late Delivery
2024-08-11 01:09:17,2024-07-26,230834,Damaged
2024-08-11 01:25:36,2024-07-26,230330,Late Delivery
2024-08-11 05:42:10,2024-08-04,241307,Quality Issue
2024-08-11 05:48:31,2024-07-31,237193,Wrong Item
2024-08-11 06:58:11,2024-08-02,239316,Damaged
2024-08-11 08:26:21,2024-08-03,240290,Late Delivery
2024-08-11 08:46:09,2024-07-27,231548,Other
2024-08-11 08:57:31,2024-08-01,237898,Late Delivery
2024-08-11 09:58:26,2024-07-29,234993,Wrong Item
2024-08-11 09:58:59,2024-07-28,233691,Damaged
2024-08-11 11:41:24,2024-07-30,236622,Wrong Item
2024-08-11 11:43:26,2024-08-05,242328,Late Delivery
2024-08-11 11:43:37,2024-07-30,236817,Other
2024-08-11 11:59:32,2024-07-30,236390,Quality Issue
2024-08-11 13:04:03,2024-07-29,234999,Wrong Item
2024-08-11 13:07:07,2024-07-29,233945,Quality Issue
2024-08-11 13:18:38,2024-07-28,233852,Damaged
2024-08-11 13:20:14,2024-07-30,236561,Other
2024-08-11 14:56:04,2024-08-01,238454,Damaged
2024-08-11 15:08:45,2024-08-01,237818,Damaged
2024-08-11 15:27:44,2024-07-27,231632,Quality Issue
2024-08-11 15:39:11,2024-07-30,236017,Damaged
2024-08-11 18:33:49,2024-07-31,237752,Quality Issue
2024-08-11 18:50:35,2024-07-27,231985,Quality Issue
2024-08-11 19:05:17,2024-07-30,235488,Late Delivery
2024-08-11 19:20:06,2024-07-26,230885,Wrong Item
2024-08-11 19:25:13,2024-07-27,231791,Other
2024-08-11 21:02:20,2024-08-01,237961,Wrong Item
2024-08-11 21:18:45,2024-08-03,239641,Late Delivery
2024-08-11 23:03:53,2024-07-30,236612,Wrong Item
2024-08-11 23:28:33,2024-07-30,236108,Wrong Item
2024-08-12 01:03:40,2024-07-26,229826,Damaged
2024-08-12 01:57:09,2024-07-27,231963,Damaged
2024-08-12 02:01:51,2024-07-31,237075,Quality Issue
2024-08-12 02:06:37,2024-08-02,239197,Late Delivery
2024-08-12 02:41:55,2024-08-04,240557,Damaged
2024-08-12 03:00:16,2024-07-30,235351,Quality Issue
2024-08-12 03:52:31,2024-08-01,238566,Wrong Item
2024-08-12 04:12:33,2024-07-27,231814,Other
2024-08-12 04:48:24,2024-08-01,238134,Late Delivery
2024-08-12 04:50:04,2024-07-30,235931,Quality Issue
2024-08-12 05:09:27,2024-07-28,233251,Quality Issue
2024-08-12 06:50:22,2024-07-26,230971,Quality Issue
2024-08-12 07:07:00,2024-07-28,232746,Quality Issue
2024-08-12 07:31:48,2024-08-03,239684,Other
2024-08-12 07:46:36,2024-07-29,234964,Wrong Item
2024-08-12 08:31:35,2024-07-26,230879,Wrong Item
2024-08-12 09:52:00,2024-07-30,235980,Damaged
2024-08-12 10:29:35,2024-07-27,232068,Quality Issue
2024-08-12 10:46:10,2024-07-30,236012,Late Delivery
2024-08-12 12:20:20,2024-08-03,239605,Damaged
2024-08-12 12:47:56,2024-08-01,238225,Wrong Item
2024-08-12 12:50:04,2024-07-30,235661,Damaged
2024-08-12 12:51:27,2024-08-01,237966,Late Delivery
2024-08-12 13:29:34,2024-08-04,240783,Damaged
2024-08-12 13:58:49,2024-08-03,240246,Other
2024-08-12 14:57:38,2024-08-02,238772,Damaged
2024-08-12 15:17:50,2024-07-30,236131,Wrong Item
2024-08-12 16:00:46,2024-08-06,242590,Damaged
2024-08-12 16:13:33,2024-07-30,235871,Late Delivery
2024-08-12 17:13:48,2024-08-01,237859,Damaged
2024-08-12 18:37:07,2024-08-03,239776,Late Delivery
2024-08-12 18:48:11,2024-08-04,241004,Wrong Item
2024-08-12 19:12:02,2024-08-04,240607,Late Delivery
2024-08-12 20:21:32,2024-08-05,242132,Damaged
2024-08-12 20:27:42,2024-08-02,239404,Wrong Item
2024-08-12 20:36:46,2024-08-05,242217,Quality Issue
2024-08-12 23:15:55,2024-08-03,239588,Wrong Item
2024-08-12 23:33:22,2024-08-03,239833,Quality Issue
2024-08-12 23:36:32,2024-07-29,234750,Other
2024-08-13 01:07:59,2024-08-01,237858,Damaged
2024-08-13 01:08:39,2024-08-02,239187,Quality Issue
2024-08-13 04:44:51,2024-07-28,232857,Late Delivery
2024-08-13 05:06:15,2024-08-01,238070,Quality Issue
2024-08-13 06:06:40,2024-08-02,239064,Wrong Item
2024-08-13 07:48:02,2024-08-06,243219,Late Delivery
2024-08-13 10:20:50,2024-08-03,239541,Wrong Item
2024-08-13 12:19:11,2024-08-01,237848,Other
2024-08-13 12:39:54,2024-08-03,239720,Quality Issue
2024-08-13 14:23:55,2024-07-30,236546,Late Delivery
2024-08-13 14:53:53,2024-07-30,235548,Quality Issue
2024-08-13 15:00:28,2024-08-01,238148,Wrong Item
2024-08-13 18:03:13,2024-07-31,237418,Wrong Item
2024-08-13 18:07:17,2024-07-31,237477,Wrong Item
2024-08-13 18:13:08,2024-08-02,238936,Late Delivery
2024-08-13 19:12:22,2024-08-02,239212,Damaged
2024-08-13 21:00:13,2024-08-03,240256,Damaged
2024-08-13 21:50:33,2024-07-27,231451,Wrong Item
2024-08-13 22:15:49,2024-08-03,240383,Late Delivery
2024-08-13 23:33:53,2024-08-03,239633,Damaged
2024-08-14 01:26:27,2024-08-04,240672,Damaged
2024-08-14 02:39:00,2024-07-31,237371,Other
2024-08-14 03:21:01,2024-08-06,242635,Quality Issue
2024-08-14 03:22:48,2024-08-05,241731,Damaged
2024-08-14 03:41:11,2024-08-05,241758,Damaged
2024-08-14 03:45:10,2024-08-01,238213,Wrong Item
2024-08-14 03:51:11,2024-07-31,236993,Wrong Item
2024-08-14 03:56:10,2024-08-04,241113,Damaged
2024-08-14 04:41:12,2024-08-01,238692,Other
2024-08-14 04:51:05,2024-08-05,241578,Other
2024-08-14 07:23:08,2024-08-06,242776,Damaged
2024-08-14 07:52:28,2024-08-01,238251,Late Delivery
2024-08-14 09:14:43,2024-08-02,238793,Other
2024-08-14 09:57:49,2024-07-31,236935,Late Delivery
2024-08-14 10:17:03,2024-08-02,239229,Damaged
2024-08-14 10:32:41,2024-08-01,237869,Late Delivery
2024-08-14 10:37:22,2024-08-01,238316,Damaged
