return_ts,order_dt,order_id,reason
2024-03-08 06:10:57,2024-02-29,64000,Wrong Item
2024-03-08 06:32:38,2024-02-24,59020,Other
2024-03-08 07:41:45,2024-02-28,62859,Damaged
2024-03-08 07:56:11,2024-02-26,61274,Damaged
2024-03-08 09:01:39,2024-02-25,59723,Wrong Item
2024-03-08 09:02:06,2024-03-01,65067,Damaged
2024-03-08 09:17:46,2024-02-23,58104,Damaged
2024-03-08 10:06:09,2024-02-25,60209,Quality Issue
2024-03-08 10:25:45,2024-02-21,56336,Other
2024-03-08 11:23:19,2024-02-25,60334,Wrong Item
2024-03-08 12:35:24,2024-02-22,56845,Damaged
2024-03-08 12:42:35,2024-02-23,57719,Damaged
2024-03-08 12:57:06,2024-03-01,64881,Damaged
2024-03-08 13:13:59,2024-02-26,61321,Damaged
2024-03-08 14:44:18,2024-02-26,61672,Damaged
2024-03-08 14:53:31,2024-02-24,59191,Damaged
2024-03-08 15:42:04,2024-02-29,63439,Damaged
2024-03-08 16:10:02,2024-02-25,60685,Damaged
2024-03-08 16:29:27,2024-02-29,63498,Wrong Item
2024-03-08 16:48:10,2024-03-02,67529,Damaged
2024-03-08 16:51:07,2024-02-25,60014,Other
2024-03-08 17:58:03,2024-02-23,57943,Damaged
2024-03-08 18:09:37,2024-02-21,55782,Wrong Item
2024-03-08 20:01:19,2024-02-27,62366,Quality Issue
2024-03-08 22:44:58,2024-02-27,62367,Late Delivery
2024-03-09 00:29:54,2024-02-24,58581,Damaged
2024-03-09 00:44:21,2024-02-20,54884,Damaged
2024-03-09 02:56:34,2024-02-27,62135,Other
2024-03-09 04:14:13,2024-02-29,64387,Quality Issue
2024-03-09 04:50:30,2024-02-29,64029,Wrong Item
2024-03-09 05:12:15,2024-02-24,59563,Late Delivery
2024-03-09 05:56:28,2024-02-28,62602,Other
2024-03-09 06:30:55,2024-03-01,66273,Quality Issue
2024-03-09 06:35:38,2024-02-24,58882,Quality Issue
2024-03-09 07:53:46,2024-02-27,62101,Quality Issue
2024-03-09 08:04:09,2024-02-23,57850,Wrong Item
2024-03-09 09:37:48,2024-02-28,63391,Quality Issue
2024-03-09 09:57:18,2024-02-24,59386,Quality Issue
2024-03-09 10:30:25,2024-02-27,62119,Damaged
2024-03-09 11:43:51,2024-03-01,66081,Damaged
2024-03-09 12:24:07,2024-02-28,62937,Damaged
2024-03-09 12:40:44,2024-03-01,65435,Other
2024-03-09 13:21:06,2024-02-28,62883,Wrong Item
2024-03-09 14:33:51,2024-02-29,64291,Late Delivery
2024-03-09 15:19:32,2024-02-26,61353,Damaged
2024-03-09 16:03:32,2024-02-29,63500,Wrong Item
2024-03-09 17:15:18,2024-02-24,58508,Wrong Item
2024-03-09 17:38:41,2024-02-28,62799,Damaged
2024-03-09 18:25:53,2024-02-24,59292,Other
2024-03-09 18:39:04,2024-02-24,58848,Quality Issue
2024-03-09 19:40:36,2024-02-29,64384,Late Delivery
2024-03-09 21:28:35,2024-02-29,63726,Wrong Item
2024-03-09 22:03:08,2024-02-26,60909,Quality Issue
2024-03-09 22:36:36,2024-03-02,67463,Damaged
2024-03-09 22:48:40,2024-03-03,68484,Late Delivery
2024-03-09 23:34:39,2024-02-26,61104,Damaged
2024-03-09 23:38:09,2024-02-28,63170,Wrong Item
2024-03-09 23:45:57,2024-03-04,68797,Other
2024-03-09 23:46:04,2024-03-01,66267,Wrong Item
2024-03-10 00:17:37,2024-02-29,64250,Late Delivery
2024-03-10 03:46:25,2024-02-29,64322,Quality Issue
2024-03-10 04:37:10,2024-02-29,64684,Damaged
2024-03-10 05:58:16,2024-02-28,62896,Wrong Item
2024-03-10 06:57:45,2024-02-25,60665,Damaged
2024-03-10 07:37:46,2024-03-02,67553,Quality Issue
2024-03-10 08:23:21,2024-02-24,59221,Late Delivery
2024-03-10 08:25:36,2024-02-25,59769,Other
2024-03-10 08:27:19,2024-03-01,65445,Wrong Item
2024-03-10 09:07:33,2024-03-02,66630,Wrong Item
2024-03-10 09:34:22,2024-02-27,62315,Wrong Item
2024-03-10 10:32:50,2024-03-03,67608,Other
2024-03-10 11:44:26,2024-02-29,63455,Damaged
2024-03-10 11:50:00,2024-02-25,59753,Other
2024-03-10 12:21:57,2024-02-26,61028,Quality Issue
2024-03-10 13:49:41,2024-02-29,64608,Wrong Item
2024-03-10 15:15:46,2024-03-02,67483,Damaged
2024-03-10 15:31:01,2024-02-28,62739,Quality Issue
2024-03-10 15:44:37,2024-02-26,60988,Wrong Item
2024-03-10 15:49:33,2024-03-03,67775,Quality Issue
2024-03-10 16:25:55,2024-02-27,61986,Damaged
2024-03-10 17:46:52,2024-02-24,59421,Damaged
2024-03-10 17:58:57,2024-02-29,63597,Quality Issue
2024-03-10 18:11:19,2024-02-26,61493,Damaged
2024-03-10 18:45:08,2024-02-29,64060,Damaged
2024-03-10 19:28:16,2024-03-01,66025,Quality Issue
2024-03-10 19:35:28,2024-03-01,65881,Damaged
2024-03-10 20:27:33,2024-02-25,60114,Late Delivery
2024-03-10 21:07:23,2024-02-26,61573,Quality Issue
2024-03-10 22:08:42,2024-03-02,66347,Other
2024-03-10 22:43:03,2024-02-29,64452,Damaged
2024-03-10 22:53:03,2024-02-29,64361,Late Delivery
2024-03-10 23:20:00,2024-03-01,65068,Other
2024-03-11 00:50:28,2024-02-27,62004,Damaged
2024-03-11 01:45:20,2024-02-27,62256,Damaged
2024-03-11 02:03:46,2024-02-28,63008,Damaged
2024-03-11 04:39:10,2024-03-05,69865,Damaged
2024-03-11 06:16:36,2024-03-01,65647,Damaged
2024-03-11 06:58:43,2024-02-25,60630,Damaged
2024-03-11 07:50:58,2024-02-29,63738,Late Delivery
2024-03-11 08:08:47,2024-02-25,59974,Late Delivery
2024-03-11 08:40:30,2024-03-01,66142,Quality Issue
2024-03-11 08:41:17,2024-02-28,63181,Quality Issue
2024-03-11 09:20:12,2024-02-25,59970,Other
2024-03-11 09:51:16,2024-03-01,64863,Quality Issue
2024-03-11 09:51:57,2024-02-22,57490,Quality Issue
2024-03-11 10:16:14,2024-03-03,68485,Late Delivery
2024-03-11 11:02:16,2024-03-03,68156,Damaged
2024-03-11 11:13:01,2024-02-28,63313,Wrong Item
2024-03-11 11:23:40,2024-02-29,63674,Damaged
2024-03-11 11:29:56,2024-02-25,60722,Late Delivery
2024-03-11 12:32:59,2024-02-28,62824,Damaged
2024-03-11 12:39:37,2024-02-23,58151,Wrong Item
2024-03-11 12:45:38,2024-03-03,67857,Wrong Item
2024-03-11 13:06:56,2024-02-26,61512,Wrong Item
2024-03-11 15:17:55,2024-02-29,64621,Damaged
2024-03-11 15:54:03,2024-03-04,69121,Quality Issue
2024-03-11 16:35:56,2024-03-01,65369,Late Delivery
2024-03-11 17:12:06,2024-03-01,64772,Damaged
2024-03-11 18:29:21,2024-03-01,65938,Quality Issue
2024-03-11 18:50:12,2024-03-01,66011,Wrong Item
2024-03-11 20:43:30,2024-02-27,61820,Damaged
2024-03-11 20:49:52,2024-03-04,68722,Quality Issue
2024-03-11 20:57:52,2024-03-04,68940,Late Delivery
2024-03-11 21:04:19,2024-02-26,61639,Late Delivery
2024-03-11 23:52:05,2024-02-29,64666,Wrong Item
2024-03-12 00:27:29,2024-02-29,63911,Wrong Item
2024-03-12 00:43:39,2024-02-29,64283,Late Delivery
2024-03-12 02:53:52,2024-02-26,61128,Wrong Item
2024-03-12 03:44:09,2024-03-01,66136,Wrong Item
2024-03-12 03:48:33,2024-02-29,64510,Late Delivery
2024-03-12 03:54:43,2024-03-02,66830,Damaged
2024-03-12 03:55:15,2024-02-28,63325,Damaged
2024-03-12 05:14:28,2024-02-29,64302,Quality Issue
2024-03-12 05:17:23,2024-02-25,59915,Quality Issue
2024-03-12 06:00:40,2024-03-02,67006,Late Delivery
2024-03-12 06:03:37,2024-03-01,65808,Late Delivery
2024-03-12 06:28:32,2024-02-29,64233,Quality Issue
2024-03-12 06:28:59,2024-02-24,59326,Late Delivery
2024-03-12 07:27:26,2024-02-26,60837,Wrong Item
2024-03-12 08:08:49,2024-03-02,67472,Wrong Item
2024-03-12 08:27:59,2024-03-01,65142,Late Delivery
2024-03-12 08:44:35,2024-03-01,64908,Late Delivery
2024-03-12 09:35:28,2024-02-29,63608,Wrong Item
2024-03-12 09:39:20,2024-02-29,63584,Damaged
2024-03-12 12:56:16,2024-02-25,60242,Quality Issue
2024-03-12 13:41:02,2024-03-04,69067,Wrong Item
2024-03-12 14:00:51,2024-03-02,67148,Late Delivery
2024-03-12 16:26:56,2024-03-01,66173,Wrong Item
2024-03-12 17:50:51,2024-02-27,62488,Wrong Item
2024-03-12 18:05:18,2024-02-28,63088,Damaged
2024-03-12 18:38:51,2024-03-01,64818,Damaged
2024-03-12 18:50:39,2024-03-02,66513,Late Delivery
2024-03-12 19:07:07,2024-02-28,62844,Wrong Item
2024-03-12 19:37:38,2024-03-01,66120,Late Delivery
2024-03-12 19:43:59,2024-03-01,65622,Quality Issue
2024-03-12 20:19:04,2024-03-05,70287,Late Delivery
2024-03-12 20:38:28,2024-02-28,63229,Wrong Item
2024-03-12 21:18:59,2024-03-03,68433,Damaged
2024-03-12 21:42:33,2024-02-25,59949,Damaged
2024-03-12 21:49:36,2024-03-01,66174,Quality Issue
2024-03-13 00:47:04,2024-02-28,63349,Quality Issue
2024-03-13 02:18:40,2024-02-28,62647,Late Delivery
2024-03-13 04:09:53,2024-02-29,64394,Wrong Item
2024-03-13 04:59:39,2024-03-02,66528,Quality Issue
2024-03-13 05:16:12,2024-03-02,67411,Quality Issue
2024-03-13 06:10:20,2024-03-02,66490,Quality Issue
2024-03-13 06:58:29,2024-03-01,65587,Damaged
2024-03-13 07:04:14,2024-02-26,61486,Quality Issue
2024-03-13 07:27:14,2024-02-27,61853,Damaged
2024-03-13 08:23:56,2024-03-02,66822,Quality Issue
2024-03-13 09:23:33,2024-02-27,62351,Damaged
2024-03-13 09:33:00,2024-03-05,70219,Damaged
2024-03-13 09:37:59,2024-02-27,62072,Quality Issue
2024-03-13 09:42:03,2024-03-02,67301,Late Delivery
2024-03-13 09:58:58,2024-03-02,67109,Wrong Item
2024-03-13 10:00:55,2024-02-29,64373,Other
2024-03-13 10:48:54,2024-02-29,64412,Damaged
2024-03-13 11:12:31,2024-02-29,63616,Damaged
2024-03-13 11:19:57,2024-02-29,63459,Wrong Item
2024-03-13 14:17:28,2024-02-26,61082,Other
2024-03-13 15:01:55,2024-03-01,65766,Damaged
2024-03-13 15:37:55,2024-03-04,69256,Damaged
2024-03-13 15:42:15,2024-03-01,66164,Late Delivery
2024-03-13 16:04:35,2024-02-29,64540,Wrong Item
2024-03-13 16:47:41,2024-03-01,65853,Damaged
2024-03-13 16:55:39,2024-02-29,63811,Other
2024-03-13 17:50:13,2024-03-01,65287,Late Delivery
2024-03-13 20:04:06,2024-03-01,65641,Late Delivery
2024-03-13 20:07:18,2024-03-03,67771,Late Delivery
2024-03-13 21:29:53,2024-03-05,69931,Wrong Item
2024-03-13 21:55:02,2024-03-01,65360,Late Delivery
2024-03-13 22:36:44,2024-02-29,63845,Wrong Item
2024-03-13 23:03:58,2024-03-01,65523,Other
2024-03-14 01:19:58,2024-03-03,67885,Wrong Item
2024-03-14 02:21:13,2024-03-05,70530,Wrong Item
2024-03-14 02:54:05,2024-03-02,66698,Late Delivery
2024-03-14 03:06:28,2024-03-04,69206,Late Delivery
2024-03-14 03:31:16,2024-02-26,61738,Damaged
2024-03-14 04:05:33,2024-03-04,69009,Other
2024-03-14 04:24:37,2024-02-29,64455,Wrong Item
2024-03-14 04:41:47,2024-03-01,66057,Other
2024-03-14 04:46:28,2024-03-07,72961,Quality Issue
2024-03-14 05:24:09,2024-03-02,66955,Damaged
2024-03-14 05:55:26,2024-03-02,67197,Damaged
2024-03-14 06:56:00,2024-03-02,66501,Wrong Item
2024-03-14 08:06:49,2024-03-05,70151,Damaged
2024-03-14 08:19:55,2024-03-01,65127,Late Delivery
2024-03-14 08:32:45,2024-02-29,63548,Quality Issue
2024-03-14 08:59:15,2024-03-01,66049,Late Delivery
2024-03-14 09:41:26,2024-02-28,62632,Late Delivery
2024-03-14 10:44:20,2024-03-01,64958,Quality Issue
2024-03-14 11:02:53,2024-03-07,71990,Damaged
2024-03-14 11:04:46,2024-03-01,64753,Damaged
2024-03-14 11:23:39,2024-03-02,67305,Other
2024-03-14 11:31:35,2024-03-03,68085,Wrong Item
2024-03-14 13:57:19,2024-03-07,72521,Damaged
2024-03-14 14:06:17,2024-03-07,72713,Damaged
2024-03-14 14:53:00,2024-03-01,65298,Damaged
2024-03-14 15:20:47,2024-03-01,65876,Quality Issue
2024-03-14 16:16:50,2024-03-05,70386,Wrong Item
2024-03-14 17:09:50,2024-03-01,65562,Other
2024-03-14 18:23:56,2024-03-03,68380,Wrong Item
2024-03-14 18:39:32,2024-03-07,72553,Quality Issue
2024-03-14 18:47:32,2024-03-06,71775,Late Delivery
2024-03-14 19:38:51,2024-02-29,64637,Quality Issue
2024-03-14 21:00:02,2024-02-28,63177,Other
2024-03-14 21:16:18,2024-03-03,68468,Quality Issue
2024-03-14 21:16:43,2024-03-04,68969,Quality Issue
2024-03-14 21:54:53,2024-03-03,68194,Quality Issue
2024-03-14 22:17:16,2024-03-02,66315,Wrong Item
2024-03-14 22:41:35,2024-03-05,69838,Wrong Item
2024-03-14 22:49:29,2024-03-01,65183,Wrong Item
2024-03-14 22:56:21,2024-03-07,72012,Late Delivery
2024-03-15 00:27:32,2024-02-29,64134,Damaged
2024-03-15 01:11:52,2024-03-02,66443,Late Delivery
2024-03-15 01:13:47,2024-03-01,65570,Wrong Item
2024-03-15 01:38:49,2024-03-05,70339,Wrong Item
2024-03-15 01:41:55,2024-03-01,64882,Wrong Item
2024-03-15 02:46:43,2024-03-09,74628,Damaged
2024-03-15 03:21:59,2024-02-29,64345,Quality Issue
